Name,Supplier,Fuel,Account,Bill Date,Due Date,Consumer,NMI,Site Address,From Date,To Date,Charge Group,Charge Description,Unit Of Measure,Charge Rate,DLF,TLF,Uplifted Rate,Quantity,Net Charge ($),GST ($),Total Charge ($),Information Only
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekday Peak,KWH,0.14174,,,0.14174,1028,145.71,14.57,160.28,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Distribution,Anytime Energy Charge - Electricity Network Weekend Offpeak,KWH,0.0543,,,0.0543,2107,114.41,11.44,125.85,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Environmental,STC Charge,KWH,0.006516,1.0496,1.0075,0.006891,6940,47.81,4.78,52.59,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Environmental,LGC Charge,KWH,0.011044,1.0496,1.0075,0.011679,6940,81.04,8.1,89.14,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Market,Ancillary Charge,KWH,0.01135,1.0496,1.0075,0.012002,6940,83.29,8.33,91.62,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Market,Market Fee,KWH,0.00181,1.0496,1.0075,0.001914,6940,13.28,1.33,14.61,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Energy,Off Peak Energy,KWH,0.0876,1.0496,1.0075,0.092635,3040,281.63,28.16,309.79,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Energy,Peak Energy,KWH,0.0935,1.0496,1.0075,0.098874,3899,385.5,38.55,424.05,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Other,Metering Service Charge M11,DAYS,0.56588,,,0.56588,34,19.24,1.92,21.16,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Distribution,Fixed Charge,DAYS,1.82049,,,1.82049,34,61.9,6.19,68.09,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,34,5.01,0.5,5.51,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Other,Retail Service Charge,DAYS,1.99,,,1.99,34,67.66,6.77,74.43,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Market,Capacity Charge,,,,,,,222.63,22.26,244.89,N
Accounts Payable,ALINTA ENERGY,ELEC,80018022,18/01/2024,19/02/2024,89010374,80016894971,"Unit 1/FORSYTH ST, O'CONNOR WA",7/12/2023,9/01/2024,Market,Capacity Charge,,,,,,,80.13,8.01,88.14,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Environmental,STC Charge,KWH,0.006516,1.014,1.0107,0.006678,337900,"2,256.47",225.65,"2,482.12",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Environmental,LGC Charge,KWH,0.011044,1.014,1.0107,0.011318,337900,"3,824.50",382.45,"4,206.95",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Market,Ancillary Charge,KWH,0.0128,1.014,1.0107,0.013118,337900,"4,432.60",443.26,"4,875.86",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Market,Market Fee,KWH,0.00181,1.014,1.0107,0.001855,337900,626.8,62.68,689.48,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Energy,Off Peak Energy,KWH,0.0876,1.014,1.0107,0.089777,150353,"13,498.20","1,349.82","14,848.02",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Energy,Peak Energy,KWH,0.0935,1.014,1.0107,0.095824,187547,"17,971.45","1,797.14","19,768.59",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,30,4.54,0.45,4.99,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,30,"6,960.92",696.09,"7,657.01",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,30,"9,907.86",990.79,"10,898.65",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.20914,,,0.20914,4650,972.5,97.25,"1,069.75",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.21298,,,0.21298,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.02313,,,0.02313,4650,107.55,10.76,118.31,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Distribution,LV Fixed Charge,DAYS,11.56826,,,11.56826,30,347.05,34.7,381.75,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Distribution,LV Fixed Demand Charge,KVA,0.11279,,,0.11279,34650,"3,908.17",390.82,"4,298.99",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,30,"1,666.37",166.64,"1,833.01",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Distribution,Demand Length Charge <10km,KVA,0.0179,,,0.0179,6092,109.05,10.9,119.95,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Distribution,Demand Length Charge >= 10km,KVA,0.01265,,,0.01265,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,30,4.42,0.44,4.86,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,30,59.7,5.97,65.67,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/11/2023,30/11/2023,Market,Capacity Charge,,,,,,,"9,680.83",968.08,"10,648.91",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Environmental,STC Charge,KWH,0.006516,1.014,1.0107,0.006678,343410,"2,293.27",229.33,"2,522.60",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Environmental,LGC Charge,KWH,0.011044,1.014,1.0107,0.011318,343410,"3,886.87",388.69,"4,275.56",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Market,Ancillary Charge,KWH,0.01135,1.014,1.0107,0.011632,343410,"3,994.56",399.46,"4,394.02",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Market,Market Fee,KWH,0.00181,1.014,1.0107,0.001855,343410,637.02,63.7,700.72,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Energy,Off Peak Energy,KWH,0.0876,1.014,1.0107,0.089777,165896,"14,893.66","1,489.37","16,383.03",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Energy,Peak Energy,KWH,0.0935,1.014,1.0107,0.095824,177514,"17,009.99","1,701.00","18,710.99",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,31,4.69,0.47,5.16,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,31,"7,192.95",719.3,"7,912.25",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,31,"10,238.12","1,023.81","11,261.93",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.20914,,,0.20914,4805,"1,004.92",100.49,"1,105.41",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.21298,,,0.21298,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.02313,,,0.02313,4805,111.14,11.11,122.25,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Distribution,LV Fixed Charge,DAYS,11.56826,,,11.56826,31,358.62,35.86,394.48,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Distribution,LV Fixed Demand Charge,KVA,0.11279,,,0.11279,35805,"4,038.45",403.84,"4,442.29",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,31,"1,721.91",172.19,"1,894.10",N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Distribution,Demand Length Charge <10km,KVA,0.0179,,,0.0179,6295,112.68,11.27,123.95,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Distribution,Demand Length Charge >= 10km,KVA,0.01265,,,0.01265,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
Accounts Payable,ALINTA ENERGY,ELEC,80018044,18/01/2024,19/02/2024,89010302,80010007897,"Unit A/2 ELLESMERE RD, MOUNT LAWLEY WA",1/12/2023,31/12/2023,Market,Capacity Charge,,,,,,,"10,007.96","1,000.80","11,008.76",N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Environmental,STC Charge,KWH,0.006516,1.0056,1.0107,0.006623,2,0.01,0,0.01,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Environmental,LGC Charge,KWH,0.011044,1.0056,1.0107,0.011225,2,0.02,0,0.02,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Market,Ancillary Charge,KWH,0.0128,1.0056,1.0107,0.013009,2,0.03,0,0.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Market,Market Fee,KWH,0.00181,1.0056,1.0107,0.00184,2,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Energy,Off Peak Energy,KWH,0.0876,1.0056,1.0107,0.089033,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Energy,Peak Energy,KWH,0.0935,1.0056,1.0107,0.09503,2,0.19,0.02,0.21,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,30,4.54,0.45,4.99,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,1,0.15,0.02,0.17,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Network Other,Grouped Network Adjustment,DAYS,0,,,0,30,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,30,4.42,0.44,4.86,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,1,0.15,0.02,0.17,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,30,59.7,5.97,65.67,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,18/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Market,Capacity Charge,,,,,,,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Environmental,STC Charge,KWH,0.006516,1.0056,1.0107,0.006623,2,0.01,0,0.01,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Environmental,LGC Charge,KWH,0.011044,1.0056,1.0107,0.011225,2,0.02,0,0.02,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Market,Ancillary Charge,KWH,0.01135,1.0056,1.0107,0.011536,2,0.02,0,0.02,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Market,Market Fee,KWH,0.00181,1.0056,1.0107,0.00184,2,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Energy,Off Peak Energy,KWH,0.0876,1.0056,1.0107,0.089033,2,0.18,0.02,0.2,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Energy,Peak Energy,KWH,0.0935,1.0056,1.0107,0.09503,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,31,4.69,0.47,5.16,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Network Other,Grouped Network Adjustment,DAYS,0,,,0,31,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,19/01/2024,19/02/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/12/2023,31/12/2023,Market,Capacity Charge,,,,,,,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Environmental,STC Charge,KWH,0.00802,1.0056,1.0107,0.008151,2,0.02,0,0.02,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Environmental,LGC Charge,KWH,0.00991,1.0056,1.0107,0.010072,2,0.02,0,0.02,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Market,Ancillary Charge,KWH,0.01328,1.0056,1.0107,0.013497,2,0.03,0,0.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Market,Market Fee,KWH,0.00181,1.0056,1.0107,0.00184,2,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Energy,Off Peak Energy,KWH,0.0876,1.0056,1.0107,0.089033,0,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Energy,Peak Energy,KWH,0.0935,1.0056,1.0107,0.09503,2,0.19,0.02,0.21,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,31,4.69,0.47,5.16,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Network Other,Grouped Network Adjustment,DAYS,0,,,0,31,0,0,0,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
Accounts Payable,ALINTA ENERGY,ELEC,80018045,2/02/2024,5/03/2024,89010303,80010003946,"MURDOCH DR, MURDOCH WA",1/01/2024,31/01/2024,Market,Capacity Charge,,,,,,,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Environmental,STC Charge,KWH,0.006516,1.018,0.9918,0.006579,856862,"5,637.21",563.72,"6,200.93",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Environmental,LGC Charge,KWH,0.011044,1.018,0.9918,0.011151,856862,"9,554.53",955.45,"10,509.98",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Market,Ancillary Charge,KWH,0.0128,1.018,0.9918,0.012924,856862,"11,073.70","1,107.37","12,181.07",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Market,Market Fee,KWH,0.00181,1.018,0.9918,0.001828,856862,"1,565.89",156.59,"1,722.48",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Energy,Off Peak Energy,KWH,0.0876,1.018,0.9918,0.088446,393598,"34,812.06","3,481.21","38,293.27",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Energy,Peak Energy,KWH,0.0935,1.018,0.9918,0.094403,463264,"43,733.22","4,373.32","48,106.54",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,1,0.15,0.02,0.17,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,30,4.54,0.45,4.99,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,30,"6,960.92",696.09,"7,657.01",N
